last_name,first_name,birthday,gender,type,state,party,url,address,phone,contact_form,rss_url,twitter,facebook,facebook_id,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
McKinley,David,1947-03-28,M,rep,WV,Republican,http://mckinley.house.gov,412 Cannon HOB; Washington DC 20515-4801,202-225-4172,http://mckinley.house.gov/email-me/,http://mckinley.house.gov/common/rss//index.cfm?rss=49,RepMcKinley,RepMcKinley,130377260362609,RepDavidMcKinley,UCt7BWx4b8ubXa-PneAu103g,M001180,02074,N00031681,,9269013,412487,117396,David McKinley,gIQALnNUKP,21188,David McKinley
McMorris Rodgers,Cathy,1969-05-22,F,rep,WA,Republican,http://mcmorris.house.gov,203 Cannon HOB; Washington DC 20515-4705,202-225-2006,http://mcmorris.house.gov/contact-cathy1/,http://mcmorris.house.gov/common/rss/?rss=96,cathymcmorris,mcmorrisrodgers,321618789771,mcmorrisrodgers,UCRp0lwIxAhq2Ia9_YgRWUkg,M001159,01809,N00026314,,1013063,400659,3217,Cathy McMorris Rodgers,gIQABLyUMP,20535,Cathy McMorris Rodgers
McNerney,Jerry,1951-06-18,M,rep,CA,Democrat,http://mcnerney.house.gov,1210 Longworth HOB; Washington DC 20515-0511,202-225-1947,http://mcnerney.house.gov/contact/email-me,http://mcnerney.house.gov/rss.xml,RepMcNerney,jerrymcnerney,215241308510238,RepJerryMcNerney,UClUOx6F8GKshxGBUBLkisug,M001166,01832,N00026926,,1021667,412189,29474,,gIQAlHAVBP,20702,Jerry McNerney
Meehan,Patrick,1955-10-20,M,rep,PA,Republican,http://meehan.house.gov,204 Cannon HOB; Washington DC 20515-3807,202-225-2011,http://meehan.house.gov/email-me,http://meehan.house.gov/rss/latest-news.xml,repmeehan,CongressmanPatrickMeehan,136000283132824,repmeehan,UCfOy3eW-KIg4aI3w_azyY6g,M001181,02052,N00031134,,1033856,412466,119474,Patrick Meehan,gIQA2yGVKP,21168,Pat Meehan
Meeks,Gregory,1953-09-25,M,rep,NY,Democrat,http://meeks.house.gov,2234 Rayburn HOB; Washington DC 20515-3206,202-225-3461,http://meeks.house.gov/contact-me/email-me,http://meeks.house.gov/rss.xml,GregoryMeeks,gregory.meeks,1557025818,gwmeeks,UCljJnwgQS6Z6-NypDyqKJZQ,M001137,01506,N00001171,,53469,400271,4360,,gIQAQwSKAP,29776,Gregory Meeks
Mica,John,1943-01-27,M,rep,FL,Republican,http://mica.house.gov,2187 Rayburn HOB; Washington DC 20515-0907,202-225-4035,http://mica.house.gov/contact-me/,http://mica.house.gov/common/rss/index.cfm?rss=25,,JohnMica,,RepJohnMica,UCz0LX75a5nOW-JzZ0OYQLgQ,M000689,00800,N00002793,,26395,400273,26805,John L. Mica,gIQAGSEKAP,29331,John Mica
Michaud,Michael,1955-01-18,M,rep,ME,Democrat,http://michaud.house.gov,1724 Longworth HOB; Washington DC 20515-1902,202-225-6306,http://michaud.house.gov/email,http://michaud.house.gov/rss.xml,RepMikeMichaud,RepMikeMichaud,131279995382,repmikemichaud,UCWUReAYlVW_Korfjj8d8wvA,M001149,01730,N00024770,,1003591,400274,6582,Mike Michaud,gIQAwuCLAP,20328,Mike Michaud
Mikulski,Barbara,1936-07-20,F,sen,MD,Democrat,http://www.mikulski.senate.gov,503 HART SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-4654,http://www.mikulski.senate.gov/contact/,http://www.mikulski.senate.gov/rssfeed.cfm,senatorbarb,SenatorMikulski,142890125771427,senatormikulski,UCaR3dD8SdaLMM432QSM5wmw,M000702,00802,N00001945,S182,1396,300073,53304,Barbara Mikulski,gIQApKSAAP,14440,Barbara Mikulski
Miller,Candice,1954-05-07,F,rep,MI,Republican,http://candicemiller.house.gov,320 Cannon HOB; Washington DC 20515-2210,202-225-2106,http://candicemiller.house.gov/contact-me/email-me,http://candicemiller.house.gov/rss.xml,CandiceMiller,CongresswomanCandiceMiller,210401648605,candicemi10,UCbILX1A8Hj3LiB_g8eZplGg,M001150,01731,N00009795,,1003594,400276,2062,Candice Miller,gIQAVsJbKP,20331,Candice Miller
Miller,Gary,1948-10-16,M,rep,CA,Republican,http://garymiller.house.gov,2467 Rayburn HOB; Washington DC 20515-0542,202-225-3201,http://garymiller.house.gov/Contact/,http://garymiller.house.gov/news/rss.aspx,repgarymiller,RepGaryMiller,105352226181045,GaryGMiller,UC1gNL1Jn6YoJRkt5Q1GDEmQ,M001139,01584,N00006954,,57888,400277,8346,,gIQATeEdKP,29905,Gary Miller
Miller,George,1945-05-17,M,rep,CA,Democrat,http://georgemiller.house.gov,2205 Rayburn HOB; Washington DC 20515-0507,202-225-2095,http://georgemiller.house.gov/contact-me,http://georgemiller.house.gov/rss.xml,askgeorge,repgeorgemiller,75298637905,RepGeorgeMiller,UCTF91HjiBGRVZ9DxO5lA0gg,M000725,00808,N00007390,,622,400278,26734,George Miller,gIQA38Ad9O,14256,George Miller (California politician)
Miller,Jeff,1959-06-27,M,rep,FL,Republican,http://jeffmiller.house.gov/,336 Cannon HOB; Washington DC 20515-0901,202-225-4136,http://jeffmiller.house.gov/contact,http://jeffmiller.house.gov/news/rss.aspx,,RepJeffMiller,66367876671,RepJeffMiller,UCBigiVfkWLGze4x95dQLqoA,M001144,01685,N00013846,,91615,400279,17276,Jeff Miller (Florida),gIQATNjVMP,20110,Jeff Miller (Florida politician)
Moore,Gwen,1951-04-18,F,rep,WI,Democrat,http://gwenmoore.house.gov,2245 Rayburn HOB; Washington DC 20515-4904,202-225-4572,http://gwenmoore.house.gov/contact-me/,http://gwenmoore.house.gov/common/rss/index.cfm?rss=49,RepGwenMoore,GwenSMoore,58864029545,RepGwenMoore,UCCs9o1XaSsCsqNpO0iO0_Ew,M001160,01811,N00026914,,42548,400661,3457,Gwen Moore,gIQArDiKAP,20537,Gwen Moore
Moran,James,1945-05-16,M,rep,VA,Democrat,http://moran.house.gov,2252 Rayburn HOB; Washington DC 20515-4608,202-225-4376,http://moran.house.gov/contact-me/email-me,http://moran.house.gov/rss.xml,Jim_Moran,RepJimMoran,100123453059,RepJamesPMoran,UCgZ4k0f4-mWwqlxx206K7rg,M000933,00832,N00002083,,4269,400283,27118,Jim Moran,gIQAbgrNAP,29149,Jim Moran
Moran,Jerry,1954-05-29,M,sen,KS,Republican,http://www.moran.senate.gov,361A RUSSELL SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-6521,http://moran.senate.gov/public/index.cfm/e-mail-jerry,http://www.moran.senate.gov/public/index.cfm/rss/feed/,JerryMoran,jerrymoran,171578807105,senatorjerrymoran,UC1oRxeUPam6-53wPBZ3N02A,M000934,01507,N00005282,S347,45469,400284,542,Jerry Moran,gIQAdVZfAP,29722,Jerry Moran
Mulvaney,Mick,1967-07-21,M,rep,SC,Republican,http://mulvaney.house.gov,1207 Longworth HOB; Washington DC 20515-4005,202-225-5501,https://forms.house.gov/mulvaney/webforms/zipauthen_contact.shtml,http://mulvaney.house.gov/index.php?format=feed&amp;type=rss,repmickmulvaney,MulvaneySC5,188649667827713,RepMickMulvaney,UC9G3WmNenRi-g1zlDMIj4vQ,M001182,02059,N00031412,,623510,412474,60348,Mick Mulvaney,gIQA2dVUKP,21176,Mick Mulvaney
Murkowski,Lisa,1957-05-22,F,sen,AK,Republican,http://www.murkowski.senate.gov,709 HART SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-6665,http://www.murkowski.senate.gov/public/index.cfm?p=Contact,http://www.murkowski.senate.gov/public/?a=rss.feed,lisamurkowski,SenLisaMurkowski,25271170290,senatormurkowski,UCaigku16AErqvD0wRuwGb9A,M001153,01694,N00026050,S288,1004138,300075,15841,Lisa Murkowski,gIQA6VzBAP,40300,Lisa Murkowski
Murphy,Christopher,1973-08-03,M,sen,CT,Democrat,http://www.murphy.senate.gov,303 HART SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-4041,http://www.murphy.senate.gov/contact.cfm,http://www.theday.com/article/20121216/nws12/312169935/1069/rss,chrismurphyct,chrismurphyct,19437978960,senchrismurphy,UCbcEa40PIFpLpdDe06n3F3Q,M001169,01837,N00027566,S364,1021270,412194,17189,Christopher S. Murphy,gIQAXlFYMP,20707,Chris Murphy (politician)
Murphy,Tim,1952-09-11,M,rep,PA,Republican,http://murphy.house.gov,2332 Rayburn HOB; Washington DC 20515-3818,202-225-2301,https://murphy.house.gov/contact-me,http://murphy.house.gov/common/rss/?rss=44,RepTimMurphy,reptimmurphy,105769762798552,TimMurphyPA18,UCmMrDji88FxLeqgin2ehA9A,M001151,01744,N00024992,,1003612,400285,9794,,gIQAND0HAP,20346,Timothy F. Murphy
Murray,Patty,1950-10-11,F,sen,WA,Democrat,http://www.murray.senate.gov,154 RUSSELL SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-2621,http://www.murray.senate.gov/public/index.cfm/contactme,http://www.murray.senate.gov/public/?a=rss.feed,pattymurray,,,SenatorPattyMurray,UCb8jq3TvQ3AzKsexhWfFLoA,M001111,01409,N00007876,S229,25277,300076,53358,Patty Murray,gIQARXaU9O,49308,Patty Murray
Nadler,Jerrold,1947-06-13,M,rep,NY,Democrat,http://nadler.house.gov,2110 Rayburn HOB; Washington DC 20515-3208,202-225-5635,http://nadler.house.gov/contact-me/newsletter,http://nadler.house.gov/rss.xml,RepJerryNadler,CongressmanNadler,78291598977,congressmannadler,UCQKj0qU1e7o2f5ftSh-c9aQ,N000002,00850,N00000939,,26159,400289,26980,,gIQALyRYMP,29377,Jerrold Nadler
Napolitano,Grace,1936-12-04,F,rep,CA,Democrat,http://napolitano.house.gov,1610 Longworth HOB; Washington DC 20515-0538,202-225-5256,http://napolitano.house.gov/contact-me/email-me,http://napolitano.house.gov/rss.xml,gracenapolitano,RepGraceNapolitano,163108420409412,RepGraceNapolitano,UCPWjmiAIR04oQ8QMoOWcDtA,N000179,01602,N00006789,,57873,400290,8393,,gIQAW3cdKP,29903,Grace Napolitano
Neal,Richard,1949-02-14,M,rep,MA,Democrat,http://neal.house.gov,2208 Rayburn HOB; Washington DC 20515-2102,202-225-5601,https://forms.house.gov/neal/webforms/Contact_Form.shtml,http://neal.house.gov/index.php?format=feed&amp;type=rss,RepRichardNeal,325642654132598,325642654132598,RepRichardENeal,UCZVtTydu0-MSK6G12GaKA4g,N000015,00854,N00000153,,6103,400291,26895,,gIQA7V4aKP,15616,Richard Neal
Neugebauer,Randy,1949-12-24,M,rep,TX,Republican,http://randy.house.gov,1424 Longworth HOB; Washington DC 20515-4319,202-225-4005,"http://www.randy.house.gov/?sectionid=65&amp;sectiontree=8,65",http://randy.house.gov/rss.xml,RandyNeugebauer,rep.randy.neugebauer,64137294987,RandyNeugebauer,UCvuzExkN-z7cnMDPXZCpoLQ,N000182,01758,N00026043,,1010920,400441,49522,Randy Neugebauer,gIQA5hZfAP,20353,Randy Neugebauer
Noem,Kristi,1971-11-30,F,rep,SD,Republican,http://noem.house.gov,1323 Longworth HOB; Washington DC 20515-4101,202-225-2801,http://noem.house.gov/index.cfm/contact,http://noem.house.gov/index.cfm/rss/feed,repkristinoem,,,RepKristiNoem,UCZPzuVONjRwo5TsrKzbYRVA,N000184,02060,N00032022,,62717,412475,58189,Kristi Noem,gIQABw1QKP,21177,Kristi Noem
Norton,Eleanor,1937-06-13,F,rep,DC,Democrat,http://norton.house.gov,2136 Rayburn HOB; Washington DC 20515-5100,202-225-8050,https://forms.house.gov/norton/webforms/issue_subscribe.htm,http://norton.house.gov/index.php?format=feed&amp;type=rss,EleanorNorton,CongresswomanNorton,61731840657,EleanorHNorton,UChRrAXUGylfxJjbquC6aUjQ,N000147,00868,N00001692,,882,400295,775,,73c1161a-64c5-11e2-85f5-a8a9228e55e7,,Eleanor Holmes Norton
Nugent,Richard,1951-05-26,M,rep,FL,Republican,http://nugent.house.gov,1727 Longworth HOB; Washington DC 20515-0905,202-225-1002,https://forms.house.gov/nugent/webforms/zipauthen_contact.shtml,http://nugent.house.gov/index.php?format=feed&amp;type=rss,RepRichNugent,RepRichNugent,183541871674897,RepRichNugent,UClfwQJ4E_qLsALsI-O5rx3Q,N000185,02001,N00032441,,1033683,412409,124333,,gIQAt0HaKP,21115,Rich Nugent
Nunes,Devin,1973-10-01,M,rep,CA,Republican,http://nunes.house.gov,1013 Longworth HOB; Washington DC 20515-0521,202-225-2523,https://nunes.house.gov/contactform/default.aspx,http://nunes.house.gov/news/rss.aspx,Rep_DevinNunes,,,RepDevinNunes,UCtbArL6CmOfFqgmpuRjLp3w,N000181,01710,N00007248,,1003553,400297,16725,,gIQAt1EGAP,20307,Devin Nunes
Nunnelee,Alan,1958-10-09,M,rep,MS,Republican,http://nunnelee.house.gov,1427 Longworth HOB; Washington DC 20515-2401,202-225-4306,http://nunnelee.house.gov/contact/,http://nunnelee.house.gov/rss/latest-news.xml,repalannunnelee,CongressmanNunnelee,144919278895639,congressmannunnelee,UCuyNflJZI6chuUKE-IKoK0A,N000186,02034,N00031006,,95058,412442,8326,Alan Nunnelee,gIQAqNnUKP,21147,Alan Nunnelee
Olson,Pete,1962-12-09,M,rep,TX,Republican,http://olson.house.gov,312 Cannon HOB; Washington DC 20515-4322,202-225-5951,https://forms.house.gov/olson/contact-form.shtml,feed://olson.house.gov/common/rss/?rss=82,OlsonPressShop,20718168936,20718168936,,,O000168,01955,N00029285,,1031361,412302,102008,,gIQAdHcTKP,20948,Pete Olson
Owens,William,1949-01-20,M,rep,NY,Democrat,http://owens.house.gov,405 Cannon HOB; Washington DC 20515-3223,202-225-4611,http://owens.house.gov/contact/,http://owens.house.gov/news/rss.aspx,BillOwensNY,repbillowens,132985523396856,RepBillOwens,UCoXfECyXI3WSBzBF6ESg4tQ,O000169,01974,N00031011,,9265845,412383,116354,,gIQArulsAP,20957,Bill Owens (congressman)
Palazzo,Steven,1970-02-21,M,rep,MS,Republican,http://palazzo.house.gov,331 Cannon HOB; Washington DC 20515-2404,202-225-5772,http://palazzo.house.gov/contact,http://palazzo.house.gov/rss.xml,congpalazzo,stevenpalazzo,186908658003781,CongressmanPalazzo,UCtPOy2vRbN2nD8dQPSOTXeA,P000601,02035,N00031958,,61886,412443,69521,,gIQAlE0YMP,21148,Steven Palazzo
Pallone,Frank,1951-10-30,M,rep,NJ,Democrat,http://pallone.house.gov,237 Cannon HOB; Washington DC 20515-3006,202-225-4671,http://pallone.house.gov/contact-me,http://pallone.house.gov/rss.xml,FrankPallone,repfrankpallone,6517277731,repfrankpallone,UCN0_wn9hs1LI3UKkji2PP2A,P000034,00887,N00000781,,6107,400308,26951,,gIQAMsEdKP,15454,Frank Pallone
Pascrell,Bill,1937-01-25,M,rep,NJ,Democrat,http://pascrell.house.gov,2370 Rayburn HOB; Washington DC 20515-3008,202-225-5751,http://pascrell.house.gov/contact/,http://www.house.gov/apps/list/press/nj08_pascrell/rss.xml,BillPascrell,pascrell,303312929155,RepPascrell,UCIy1Ru8oA14aRjpq6L3i-EQ,P000096,01510,N00000751,,45543,400309,478,,gIQAbraOAP,29741,Bill Pascrell
Pastor,Ed,1943-06-28,M,rep,AZ,Democrat,http://www.house.gov/pastor,2465 Rayburn HOB; Washington DC 20515-0304,202-225-4065,http://www.house.gov/writerep,http://www.house.gov/index.php?format=feed&amp;type=rss,,,,,,P000099,00893,N00006397,,20628,400310,26719,Ed Pastor,gIQAAu4dKP,29101,Ed Pastor
Paul,Rand,1963-01-07,M,sen,KY,Republican,http://www.paul.senate.gov,124 RUSSELL SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-4343,http://www.paul.senate.gov/?p=contact,http://paul.senate.gov/rss/?p=news,SenRandPaul,SenatorRandPaul,161355253917286,SenatorRandPaul,UCeM9I-20oWUs8daIIpsNHoQ,P000603,02082,N00030836,S348,9265241,412492,117285,Rand Paul,gIQA5AakAP,41104,Rand Paul
Paulsen,Erik,1965-05-14,M,rep,MN,Republican,http://paulsen.house.gov,127 Cannon HOB; Washington DC 20515-2303,202-225-2871,http://paulsen.house.gov/contact-me/,http://paulsen.house.gov/common/rss//?rss=105,RepErikPaulsen,CongressmanErikPaulsen,128558293848160,reperikpaulsen,UC1IOW4Wqox-6gmZbjjGvzLg,P000594,01930,N00029391,,1030000,412303,3833,Erik Paulsen,gIQALqDbKP,20924,Erik Paulsen
Pearce,Stevan,1947-08-24,M,rep,NM,Republican,http://pearce.house.gov,2432 Rayburn HOB; Washington DC 20515-3102,202-225-2365,http://pearce.house.gov/contact-me/email-me,http://pearce.house.gov/rss.xml,RepStevePearce,RepStevePearce,180280568662135,NMStevePearce,UCaT7jt_M86sDK50eaaVsFvQ,P000588,01738,N00012672,,12063,400313,10655,Steve Pearce,gIQAZbOZMP,20337,Steve Pearce (politician)
Pelosi,Nancy,1940-03-26,F,rep,CA,Democrat,http://pelosi.house.gov,235 Cannon HOB; Washington DC 20515-0508,202-225-4965,http://pelosi.house.gov/contact/email-me.shtml,http://pelosi.house.gov/atom.xml,NancyPelosi,NancyPelosi,86574174383,nancypelosi,UCxPeEcH0xaCK9nBK98EFhDg,P000197,00905,N00007360,,6153,400314,26732,Nancy Pelosi,gIQAF3PM9O,15448,Nancy Pelosi
Perlmutter,Ed,1953-05-01,M,rep,CO,Democrat,http://perlmutter.house.gov,1410 Longworth HOB; Washington DC 20515-0607,202-225-2645,https://forms.house.gov/perlmutter/webforms/contact.shtml,http://perlmutter.house.gov/index.php?format=feed&amp;type=rss,RepPerlmutter,RepPerlmutter,86174496459,RepPerlmutter,UCJXuMAzxngpEvDdvlE6wS5g,P000593,01835,N00027510,,1021382,412192,2653,Ed Perlmutter,gIQAyxjSAP,20705,Ed Perlmutter
Peters,Gary,1958-12-01,M,rep,MI,Democrat,http://peters.house.gov,1609 Longworth HOB; Washington DC 20515-2209,202-225-5802,https://forms.house.gov/peters/contact-form.shtml,http://peters.house.gov/common/rss/?rss=22,RepGaryPeters,RepGaryPeters,88851604323,RepGaryPeters,UC7LYNbnKSK2VZqQ98YROWHQ,P000595,01929,N00029277,,50199,412305,8749,Gary Peters,gIQA36BUKP,20923,Gary Peters (Michigan politician)
Peterson,Collin,1944-06-29,M,rep,MN,Democrat,http://collinpeterson.house.gov,2109 Rayburn HOB; Washington DC 20515-2307,202-225-2165,http://collinpeterson.house.gov/contact-me/email-me,http://collinpeterson.house.gov/rss.xml,,,,,,P000258,00910,N00004558,,23978,400316,26926,Collin Peterson,gIQAIQ6GAP,29127,Collin Peterson
Petri,Thomas,1940-05-28,M,rep,WI,Republican,http://petri.house.gov,2462 Rayburn HOB; Washington DC 20515-4906,202-225-2476,http://petri.house.gov/contact-me/email-me,http://petri.house.gov/rss.xml,,thomaspetri,,TomPetri,UCTOLnkrz8w3yUT6L7QMoVdw,P000265,00912,N00004426,,3190,400318,27139,Tom Petri,gIQAfWKbKP,14675,Tom Petri
Pierluisi,Pedro,1959-04-26,M,rep,PR,Democrat,http://pierluisi.house.gov,1213 Longworth HOB; Washington DC 20515-5401,202-225-2615,http://pierluisi.house.gov/contact/email-me,http://pierluisi.house.gov/rss.xml,pedropierluisi,pedropierluisi,55139978107,PierluisiCongress,UCl4cArGMdko-kRB_7Bay6iA,P000596,01953,N00029168,,1031305,412306,110894,,,,Pedro Pierluisi
Pingree,Chellie,1955-04-02,F,rep,ME,Democrat,http://pingree.house.gov,1318 Longworth HOB; Washington DC 20515-1901,202-225-6116,https://forms.house.gov/pingree/webforms/contact-form.shtml,http://pingree.house.gov/index.php?format=feed&amp;type=rss,chelliepingree,ChelliePingree,91529332807,congresswomanpingree,UCLKaWFM7I84WcreDRhhhkVg,P000597,01927,N00013817,,1002167,412307,6586,Chellie Pingree,gIQAr8cW9O,20920,Chellie Pingree
Pitts,Joseph,1939-10-10,M,rep,PA,Republican,http://pitts.house.gov/,420 Cannon HOB; Washington DC 20515-3816,202-225-2411,http://pitts.house.gov/contact-me/email-me,http://pitts.house.gov/rss.xml,RepJoePitts,94156528752,94156528752,congressmanjoepitts,UCSFHCnw0q2uDf2gj8TfN3Vg,P000373,01514,N00001633,,11706,400320,265,Joseph R. Pitts,gIQAOAMOAP,29752,Joseph R. Pitts
Poe,Ted,1948-09-10,M,rep,TX,Republican,http://poe.house.gov/,2412 Rayburn HOB; Washington DC 20515-4302,202-225-6565,https://forms.house.gov/poe/webforms/zipauthen_contact.shtml,http://poe.house.gov/index.php?format=feed&amp;type=rss,JudgeTedPoe,106631626049851,106631626049851,CongressmanTedPoe,UCGdNUkVP16hOyL-fUDV1Knw,P000592,01802,N00026457,,1011398,400652,49198,Ted Poe,gIQAqEAdKP,20528,Ted Poe
Polis,Jared,1975-05-12,M,rep,CO,Democrat,http://polis.house.gov,1433 Longworth HOB; Washington DC 20515-0602,202-225-2161,http://polis.house.gov/Contact/,http://polis.house.gov/news/rss.aspx,jaredpolis,jaredpolis,53481427529,JaredPolis31275,UCJJ1Ye0mOzqZh1_GErFUISw,P000598,01910,N00029127,,1031300,412308,106220,Jared Polis,gIQAnqrJAP,20904,Jared Polis
Pompeo,Mike,1963-12-30,M,rep,KS,Republican,http://pompeo.house.gov,107 Cannon HOB; Washington DC 20515-1604,202-225-6216,http://pompeo.house.gov/contact/,http://pompeo.house.gov/news/rss.aspx,repmikepompeo,CongressmanPompeo,101965369880683,congressmanpompeo,UCHxVnNpdjh6jqutY91ufgUw,P000602,02022,N00030744,,623387,412431,125023,Mike Pompeo,gIQAXNLWKP,21136,Mike Pompeo
Portman,Robert,1955-12-19,M,sen,OH,Republican,http://www.portman.senate.gov,448 RUSSELL SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-3353,http://www.portman.senate.gov/public/index.cfm/contact?p=contact-form,http://www.portman.senate.gov/public/index.cfm/rss/feed,robportman,robportman,45243961073,SenRobPortman,UCwunkd8Zs-yAWKQwnwBp7ew,P000449,00924,N00003682,S349,31819,400325,27008,Rob Portman,gIQAGuioAP,29386,Rob Portman
Posey,Bill,1947-12-18,M,rep,FL,Republican,http://posey.house.gov,120 Cannon HOB; Washington DC 20515-0915,202-225-3671,http://posey.house.gov/Contact/,http://posey.house.gov/news/rss.aspx?documenttypeid=1487,congbillposey,bill.posey15,100000080395369,CongressmanPosey,UCoUwUkDpe1ZYd6tiaZfiMuA,P000599,01915,N00029662,,88959,412309,24280,Bill Posey,gIQAx8mRAP,20909,Bill Posey
Price,David,1940-08-17,M,rep,NC,Democrat,http://price.house.gov,2162 Rayburn HOB; Washington DC 20515-3304,202-225-1784,https://forms.house.gov/price/webforms/contact_form.shtml,http://price.house.gov/index.php?format=feed&amp;type=rss,RepDavidEPrice,,,RepDavidPrice,UCtX7bSXBLF9ge-Q955n5Vqw,P000523,00930,N00002260,,6748,400326,119,David Price,gIQAd3ZCAP,15438,David Price (U.S. politician)
Price,Tom,1954-10-08,M,rep,GA,Republican,http://tomprice.house.gov,100 Cannon HOB; Washington DC 20515-1006,202-225-4501,http://tomprice.house.gov/contact-me,http://tomprice.house.gov/rss.xml,RepTomPrice,reptomprice,172032960420,RepTomPrice,UCFdG6NwEceyorspUdEduBUg,P000591,01778,N00026160,,1013044,400626,11853,Tom Price,gIQAaTFu9O,20505,Tom Price (U.S. politician)
Quigley,Mike,1958-10-17,M,rep,IL,Democrat,http://quigley.house.gov,1124 Longworth HOB; Washington DC 20515-1305,202-225-4061,https://forms.house.gov/quigley/contact-form.shtml,http://quigley.house.gov/index.php?format=feed&amp;type=rss,RepMikeQuigley,repmikequigley,158963645688,RepMikeQuigley,UCDP13XegdoZ4bxYHxM34yAA,Q000023,01967,N00030581,,9263344,412331,83310,Michael Quigley,gIQAMV709O,20954,Mike Quigley (politician)
Rahall,Nick,1949-05-20,M,rep,WV,Democrat,http://www.rahall.house.gov,2307 Rayburn HOB; Washington DC 20515-4803,202-225-3452,http://www.rahall.house.gov/?sectionid=9&amp;sectiontree=9,http://rahall.house.gov/rss.xml,,NickRahall,357958026910,NRAHALLWV03,UCKNzziQMj-2EVRlgUi4sfaw,R000011,00940,N00002198,,8272,400331,27133,Nick Rahall,gIQAtE0HAP,14448,Nick Rahall
Rangel,Charles,1930-06-11,M,rep,NY,Democrat,http://rangel.house.gov,2354 Rayburn HOB; Washington DC 20515-3215,202-225-4365,http://rangel.house.gov/contact-me/email-me,http://rangel.house.gov/rss.xml,cbrangel,CBRangel,7390589055,RepRangel,UCZwRwdLDW7ksC5tZV1_VUyQ,R000053,00944,N00000964,,1745,400333,26979,,gIQACn7y9O,13035,Charles B. Rangel
Reed,Tom,1971-11-18,M,rep,NY,Republican,http://reed.house.gov,1504 Longworth HOB; Washington DC 20515-3229,202-225-3161,http://reed.house.gov/contact-me/email-me,http://reed.house.gov/rss.xml,RepTomReed,RepTomReed,102449199835273,CongressmanTomReed,UC-HFEKIHC7ydVUkxkZOLqTg,R000585,01982,N00030949,,623468,412393,127046,,gIQAVOXZKP,21101,Tom Reed (politician)
Reichert,David,1950-08-29,M,rep,WA,Republican,http://reichert.house.gov,1127 Longworth HOB; Washington DC 20515-4708,202-225-7761,http://reichert.house.gov/contact-me,http://reichert.house.gov/rss.xml,davereichert,repdavereichert,91504302598,repdavereichert,UC_Qs1fzY8WlHv6wJ1x7Hotg,R000578,01810,N00026885,,1013064,400660,51346,David Reichert,gIQAemFTKP,20536,Dave Reichert
Reid,Harry,1939-12-02,M,sen,NV,Democrat,http://www.reid.senate.gov,522 HART SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-3542,http://www.reid.senate.gov/contact/index.cfm,,SenatorReid,SenatorReid,360249323990357,SenatorReid,UCxWLwXTG6_qs8K-68mCySRA,R000146,00952,N00009922,S198,1683,300082,53320,Harry Reid,gIQA8MlN9O,15054,Harry Reid
Renacci,James,1958-12-03,M,rep,OH,Republican,http://renacci.house.gov,130 Cannon HOB; Washington DC 20515-3516,202-225-3876,http://renacci.house.gov/contact-me/,http://renacci.house.gov/common/rss//index.cfm?rss=25,repjimrenacci,repjimrenacci,187639524595278,repjimrenacci,UCHTvP1X0dgUU1lrMub4hbLw,R000586,02048,N00031127,,62686,412462,120678,Jim Renacci,gIQARWEUKP,21164,Jim Renacci
Ribble,Reid,1956-04-05,M,rep,WI,Republican,http://ribble.house.gov,1513 Longworth HOB; Washington DC 20515-4908,202-225-5665,http://ribble.house.gov/contact-me/email-me,http://ribble.house.gov/rss.xml,RepRibble,CongressmanReidRibble,157169920997203,RepRibble,UCE8Uht2wM9gdVsfniJLeMLw,R000587,02073,N00030968,,62776,412489,126240,Reid Ribble,gIQAYpZVKP,21190,Reid Ribble
Richmond,Cedric,1973-09-13,M,rep,LA,Democrat,http://richmond.house.gov,240 Cannon HOB; Washington DC 20515-1802,202-225-6636,http://richmond.house.gov/contact-me/email-me,http://richmond.house.gov/rss.xml,reprichmond,RepRichmond,197737020257085,,,R000588,02023,N00030184,,62391,412432,35384,Cedric Richmond,gIQAUvGVKP,21137,Cedric Richmond
Rigell,E.,1960-05-28,M,rep,VA,Republican,http://rigell.house.gov,418 Cannon HOB; Washington DC 20515-4602,202-225-4215,http://rigell.house.gov/contact/,http://rigell.house.gov/news/rss.aspx,repscottrigell,RepScottRigell,167851429918010,RepScottRigell,UCNAzcysiI-NGAezezWQccRA,R000589,02068,N00030962,,9268996,412483,121807,,gIQA7lZVKP,21185,Scott Rigell
Roby,Martha,1976-07-27,F,rep,AL,Republican,http://roby.house.gov,428 Cannon HOB; Washington DC 20515-0102,202-225-2901,http://roby.house.gov/contact-me,http://roby.house.gov/rss.xml,RepMarthaRoby,Representative.Martha.Roby,174519582574426,reproby,UCeAWQdcSTlwv2vDGz0TQOxQ,R000591,01986,N00030768,,61712,412394,71604,Martha Roby,gIQAGcVUKP,21192,Martha Roby
